update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
45 0 1 0 0 2 0 2 0 0 0 
45 1 0 1 0 2 0 2 0 0 0 
45 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 10 0 1 0 2 0 2 0 0 0 
45 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 14 1 0 0 0 2 0 2 0 0 
45 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
45 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
