update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
3 0 0 1 0 2 0 1 0 0 0 
3 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
3 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
