update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
9 0 0 1 0 2 0 2 0 0 0 
9 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
9 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
