update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
26 0 1 0 0 0 2 0 2 0 0 
26 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 14 0 1 0 2 0 2 0 0 0 
26 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
26 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
