update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
32 0 1 0 0 1 0 0 0 0 0 
32 1 0 1 0 1 0 0 0 0 0 
32 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 10 0 0 0 0 0 0 0 0 0 
32 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 14 1 0 0 0 1 0 0 0 0 
32 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
32 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
