update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
33 0 1 0 0 1 0 0 0 0 0 
33 1 0 1 0 1 0 0 0 0 0 
33 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 10 0 1 0 1 0 0 0 0 0 
33 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 14 1 0 0 0 1 0 0 0 0 
33 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
33 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
