update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
14 0 0 1 0 2 0 2 0 0 0 
14 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
14 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
