update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
37 0 1 0 0 2 0 2 0 0 0 
37 1 0 1 0 2 0 2 0 0 0 
37 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 10 0 1 0 2 0 2 0 0 0 
37 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 14 1 0 0 0 2 0 2 0 0 
37 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
37 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
