update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
13 0 0 1 0 2 0 2 0 0 0 
13 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
13 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
