update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
19 0 1 0 0 0 2 0 1 0 0 
19 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 14 0 1 0 2 0 1 0 0 0 
19 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
19 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
