update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
30 0 1 0 0 0 2 0 2 0 0 
30 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 14 0 1 0 2 0 2 0 0 0 
30 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
30 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
