update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
38 0 1 0 0 2 0 2 0 0 0 
38 1 0 1 0 2 0 2 0 0 0 
38 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 10 0 1 0 2 0 2 0 0 0 
38 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 14 1 0 0 0 2 0 2 0 0 
38 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
38 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
