update cell_num task.0 task.1 task.2 task.3 task.4 task.5 task.6 task.7 task.8 
22 0 1 0 0 0 2 0 2 0 0 
22 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 14 0 1 0 2 0 2 0 0 0 
22 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 31 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 42 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 43 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 44 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 45 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 
22 49 -1 -1 -1 -1 -1 -1 -1 -1 -1 
